year,month,lat,lat count,lon,lon count,elev,elev std,elev count
2012,1,nan,0.0,nan,0.0,0.00,0.00,0.0
2012,2,nan,0.0,nan,0.0,0.00,0.00,0.0
2012,3,nan,0.0,nan,0.0,0.00,0.00,0.0
2012,4,nan,0.0,nan,0.0,0.00,0.00,0.0
2012,5,nan,0.0,nan,0.0,0.00,0.00,0.0
2012,6,nan,0.0,nan,0.0,0.00,0.00,0.0
2012,7,nan,0.0,nan,0.0,0.00,0.00,0.0
2012,8,nan,0.0,nan,0.0,0.00,0.00,0.0
2012,9,nan,0.0,nan,0.0,0.00,0.00,0.0
2012,10,nan,0.0,nan,0.0,0.00,0.00,0.0
2012,11,nan,0.0,nan,0.0,0.00,0.00,0.0
2012,12,nan,0.0,nan,0.0,0.00,0.00,0.0
2013,1,nan,0.0,nan,0.0,0.00,0.00,0.0
2013,2,nan,0.0,nan,0.0,0.00,0.00,0.0
2013,3,nan,0.0,nan,0.0,0.00,0.00,0.0
2013,4,nan,0.0,nan,0.0,0.00,0.00,0.0
2013,5,nan,0.0,nan,0.0,0.00,0.00,0.0
2013,6,nan,0.0,nan,0.0,0.00,0.00,0.0
2013,7,nan,0.0,nan,0.0,0.00,0.00,0.0
2013,8,nan,0.0,nan,0.0,0.00,0.00,0.0
2013,9,nan,0.0,nan,0.0,0.00,0.00,0.0
2013,10,nan,0.0,nan,0.0,0.00,0.00,0.0
2013,11,nan,0.0,nan,0.0,0.00,0.00,0.0
2013,12,nan,0.0,nan,0.0,0.00,0.00,0.0
2014,1,nan,0.0,nan,0.0,0.00,0.00,0.0
2014,2,nan,0.0,nan,0.0,0.00,0.00,0.0
2014,3,nan,0.0,nan,0.0,0.00,0.00,0.0
2014,4,nan,0.0,nan,0.0,0.00,0.00,0.0
2014,5,nan,0.0,nan,0.0,0.00,0.00,0.0
2014,6,nan,0.0,nan,0.0,0.00,0.00,0.0
2014,7,nan,0.0,nan,0.0,0.00,0.00,0.0
2014,8,nan,0.0,nan,0.0,0.00,0.00,0.0
2014,9,nan,0.0,nan,0.0,0.00,0.00,0.0
2014,10,nan,0.0,nan,0.0,0.00,0.00,0.0
2014,11,nan,0.0,nan,0.0,0.00,0.00,0.0
2014,12,nan,0.0,nan,0.0,0.00,0.00,0.0
2015,1,nan,0.0,nan,0.0,0.00,0.00,0.0
2015,2,nan,0.0,nan,0.0,0.00,0.00,0.0
2015,3,nan,0.0,nan,0.0,0.00,0.00,0.0
2015,4,nan,0.0,nan,0.0,0.00,0.00,0.0
2015,5,nan,0.0,nan,0.0,0.00,0.00,0.0
2015,6,nan,0.0,nan,0.0,0.00,0.00,0.0
2015,7,nan,0.0,nan,0.0,0.00,0.00,0.0
2015,8,nan,0.0,nan,0.0,0.00,0.00,0.0
2015,9,nan,0.0,nan,0.0,0.00,0.00,0.0
2015,10,nan,0.0,nan,0.0,0.00,0.00,0.0
2015,11,nan,0.0,nan,0.0,0.00,0.00,0.0
2015,12,nan,0.0,nan,0.0,0.00,0.00,0.0
2016,1,nan,0.0,nan,0.0,0.00,0.00,0.0
2016,2,nan,0.0,nan,0.0,0.00,0.00,0.0
2016,3,nan,0.0,nan,0.0,0.00,0.00,0.0
2016,4,nan,0.0,nan,0.0,0.00,0.00,0.0
2016,5,nan,0.0,nan,0.0,0.00,0.00,0.0
2016,6,nan,0.0,nan,0.0,0.00,0.00,0.0
2016,7,nan,0.0,nan,0.0,0.00,0.00,0.0
2016,8,nan,0.0,nan,0.0,0.00,0.00,0.0
2016,9,nan,0.0,nan,0.0,0.00,0.00,0.0
2016,10,nan,0.0,nan,0.0,0.00,0.00,0.0
2016,11,nan,0.0,nan,0.0,0.00,0.00,0.0
2016,12,nan,0.0,nan,0.0,0.00,0.00,0.0
2017,1,nan,0.0,nan,0.0,0.00,0.00,0.0
2017,2,nan,0.0,nan,0.0,0.00,0.00,0.0
2017,3,nan,0.0,nan,0.0,0.00,0.00,0.0
2017,4,nan,0.0,nan,0.0,0.00,0.00,0.0
2017,5,nan,0.0,nan,0.0,0.00,0.00,0.0
2017,6,nan,0.0,nan,0.0,0.00,0.00,0.0
2017,7,nan,0.0,nan,0.0,0.00,0.00,0.0
2017,8,nan,0.0,nan,0.0,0.00,0.00,0.0
2017,9,nan,0.0,nan,0.0,0.00,0.00,0.0
2017,10,nan,0.0,nan,0.0,0.00,0.00,0.0
2017,11,nan,0.0,nan,0.0,0.00,0.00,0.0
2017,12,nan,0.0,nan,0.0,0.00,0.00,0.0
2018,1,nan,0.0,nan,0.0,0.00,0.00,0.0
2018,2,nan,0.0,nan,0.0,0.00,0.00,0.0
2018,3,nan,0.0,nan,0.0,0.00,0.00,0.0
2018,4,nan,0.0,nan,0.0,0.00,0.00,0.0
2018,5,nan,0.0,nan,0.0,0.00,0.00,0.0
2018,6,nan,0.0,nan,0.0,0.00,0.00,0.0
2018,7,nan,0.0,nan,0.0,0.00,0.00,0.0
2018,8,nan,0.0,nan,0.0,0.00,0.00,0.0
2018,9,nan,0.0,nan,0.0,0.00,0.00,0.0
2018,10,nan,0.0,nan,0.0,0.00,0.00,0.0
2018,11,nan,0.0,nan,0.0,0.00,0.00,0.0
2018,12,nan,0.0,nan,0.0,0.00,0.00,0.0
2019,1,nan,0.0,nan,0.0,0.00,0.00,0.0
2019,2,nan,0.0,nan,0.0,0.00,0.00,0.0
2019,3,nan,0.0,nan,0.0,0.00,0.00,0.0
2019,4,nan,0.0,nan,0.0,0.00,0.00,0.0
2019,5,nan,0.0,nan,0.0,0.00,0.00,0.0
2019,6,nan,0.0,nan,0.0,0.00,0.00,0.0
2019,7,nan,0.0,nan,0.0,0.00,0.00,0.0
2019,8,nan,0.0,nan,0.0,0.00,0.00,0.0
2019,9,nan,0.0,nan,0.0,0.00,0.00,0.0
2019,10,nan,0.0,nan,0.0,0.00,0.00,0.0
2019,11,nan,0.0,nan,0.0,0.00,0.00,0.0
2019,12,nan,0.0,nan,0.0,0.00,0.00,0.0
2020,1,nan,0.0,nan,0.0,0.00,0.00,0.0
2020,2,nan,0.0,nan,0.0,0.00,0.00,0.0
2020,3,nan,0.0,nan,0.0,0.00,0.00,0.0
2020,4,nan,0.0,nan,0.0,0.00,0.00,0.0
2020,5,nan,0.0,nan,0.0,0.00,0.00,0.0
2020,6,nan,0.0,nan,0.0,0.00,0.00,0.0
2020,7,nan,0.0,nan,0.0,0.00,0.00,0.0
2020,8,nan,0.0,nan,0.0,0.00,0.00,0.0
2020,9,nan,0.0,nan,0.0,0.00,0.00,0.0
2020,10,nan,0.0,nan,0.0,0.00,0.00,0.0
2020,11,nan,0.0,nan,0.0,0.00,0.00,0.0
2020,12,nan,0.0,nan,0.0,0.00,0.00,0.0
2021,1,nan,0.0,nan,0.0,0.00,0.00,0.0
2021,2,nan,0.0,nan,0.0,0.00,0.00,0.0
2021,3,nan,0.0,nan,0.0,0.00,0.00,0.0
2021,4,nan,0.0,nan,0.0,0.00,0.00,0.0
2021,5,nan,0.0,nan,0.0,0.00,0.00,0.0
2021,6,nan,0.0,nan,0.0,0.00,0.00,0.0
2021,7,nan,0.0,nan,0.0,0.00,0.00,0.0
2021,8,nan,0.0,nan,0.0,0.00,0.00,0.0
2021,9,69.31892,30.0,-53.543892,30.0,537.32,2.01,30.0
2021,10,69.31892,30.0,-53.543885,30.0,537.72,2.05,30.0
2021,11,69.31893,30.0,-53.543869,30.0,535.38,3.40,30.0
2021,12,69.31893,31.0,-53.543869,31.0,537.96,4.88,31.0
2022,1,69.31892,31.0,-53.543870,31.0,536.50,3.49,31.0
2022,2,69.31893,28.0,-53.543859,28.0,536.98,2.99,28.0
2022,3,69.31892,31.0,-53.543839,31.0,536.65,4.25,31.0
2022,4,69.31892,30.0,-53.543838,30.0,536.73,4.47,30.0
2022,5,69.31893,31.0,-53.543849,31.0,539.08,2.22,31.0
2022,6,69.31893,30.0,-53.543856,30.0,535.20,4.91,30.0
2022,7,69.31894,31.0,-53.543816,31.0,540.24,2.72,31.0
2022,8,69.31893,31.0,-53.543823,31.0,540.84,2.55,31.0
2022,9,69.31892,30.0,-53.543797,30.0,538.83,2.05,30.0
2022,10,69.31892,30.0,-53.543796,30.0,538.53,1.75,30.0
2022,11,69.31892,30.0,-53.543785,30.0,536.72,2.51,30.0
2022,12,69.31892,31.0,-53.543783,31.0,536.69,2.06,31.0
2023,1,69.31891,31.0,-53.543762,31.0,538.53,3.26,31.0
2023,2,69.31892,28.0,-53.543748,28.0,535.17,5.42,28.0
2023,3,69.31892,31.0,-53.543735,31.0,542.20,2.97,31.0
2023,4,69.31892,30.0,-53.543770,30.0,539.65,1.99,30.0
2023,5,69.31893,31.0,-53.543776,31.0,539.23,2.39,31.0
2023,6,69.31893,30.0,-53.543766,30.0,540.65,3.21,30.0
2023,7,69.31893,31.0,-53.543737,31.0,541.54,3.51,31.0
2023,8,69.31893,31.0,-53.543713,31.0,541.21,2.34,31.0
