year,month,lat,lat count,lon,lon count,elev,elev std,elev count
2012,1,nan,0.0,nan,0.0,0.00,0.00,0.0
2012,2,nan,0.0,nan,0.0,0.00,0.00,0.0
2012,3,nan,0.0,nan,0.0,0.00,0.00,0.0
2012,4,nan,0.0,nan,0.0,0.00,0.00,0.0
2012,5,nan,0.0,nan,0.0,0.00,0.00,0.0
2012,6,nan,0.0,nan,0.0,0.00,0.00,0.0
2012,7,nan,0.0,nan,0.0,0.00,0.00,0.0
2012,8,nan,0.0,nan,0.0,0.00,0.00,0.0
2012,9,nan,0.0,nan,0.0,0.00,0.00,0.0
2012,10,nan,0.0,nan,0.0,0.00,0.00,0.0
2012,11,nan,0.0,nan,0.0,0.00,0.00,0.0
2012,12,nan,0.0,nan,0.0,0.00,0.00,0.0
2013,1,nan,0.0,nan,0.0,0.00,0.00,0.0
2013,2,nan,0.0,nan,0.0,0.00,0.00,0.0
2013,3,nan,0.0,nan,0.0,0.00,0.00,0.0
2013,4,nan,0.0,nan,0.0,0.00,0.00,0.0
2013,5,nan,0.0,nan,0.0,0.00,0.00,0.0
2013,6,nan,0.0,nan,0.0,0.00,0.00,0.0
2013,7,nan,0.0,nan,0.0,0.00,0.00,0.0
2013,8,nan,0.0,nan,0.0,0.00,0.00,0.0
2013,9,nan,0.0,nan,0.0,0.00,0.00,0.0
2013,10,nan,0.0,nan,0.0,0.00,0.00,0.0
2013,11,nan,0.0,nan,0.0,0.00,0.00,0.0
2013,12,nan,0.0,nan,0.0,0.00,0.00,0.0
2014,1,nan,0.0,nan,0.0,0.00,0.00,0.0
2014,2,nan,0.0,nan,0.0,0.00,0.00,0.0
2014,3,nan,0.0,nan,0.0,0.00,0.00,0.0
2014,4,nan,0.0,nan,0.0,0.00,0.00,0.0
2014,5,nan,0.0,nan,0.0,0.00,0.00,0.0
2014,6,nan,0.0,nan,0.0,0.00,0.00,0.0
2014,7,nan,0.0,nan,0.0,0.00,0.00,0.0
2014,8,nan,0.0,nan,0.0,0.00,0.00,0.0
2014,9,nan,0.0,nan,0.0,0.00,0.00,0.0
2014,10,nan,0.0,nan,0.0,0.00,0.00,0.0
2014,11,nan,0.0,nan,0.0,0.00,0.00,0.0
2014,12,nan,0.0,nan,0.0,0.00,0.00,0.0
2015,1,nan,0.0,nan,0.0,0.00,0.00,0.0
2015,2,nan,0.0,nan,0.0,0.00,0.00,0.0
2015,3,nan,0.0,nan,0.0,0.00,0.00,0.0
2015,4,nan,0.0,nan,0.0,0.00,0.00,0.0
2015,5,nan,0.0,nan,0.0,0.00,0.00,0.0
2015,6,nan,0.0,nan,0.0,0.00,0.00,0.0
2015,7,nan,0.0,nan,0.0,0.00,0.00,0.0
2015,8,nan,0.0,nan,0.0,0.00,0.00,0.0
2015,9,nan,0.0,nan,0.0,0.00,0.00,0.0
2015,10,nan,0.0,nan,0.0,0.00,0.00,0.0
2015,11,nan,0.0,nan,0.0,0.00,0.00,0.0
2015,12,nan,0.0,nan,0.0,0.00,0.00,0.0
2016,1,nan,0.0,nan,0.0,0.00,0.00,0.0
2016,2,nan,0.0,nan,0.0,0.00,0.00,0.0
2016,3,nan,0.0,nan,0.0,0.00,0.00,0.0
2016,4,nan,0.0,nan,0.0,0.00,0.00,0.0
2016,5,nan,0.0,nan,0.0,0.00,0.00,0.0
2016,6,nan,0.0,nan,0.0,0.00,0.00,0.0
2016,7,nan,0.0,nan,0.0,0.00,0.00,0.0
2016,8,nan,0.0,nan,0.0,0.00,0.00,0.0
2016,9,nan,0.0,nan,0.0,0.00,0.00,0.0
2016,10,nan,0.0,nan,0.0,0.00,0.00,0.0
2016,11,nan,0.0,nan,0.0,0.00,0.00,0.0
2016,12,nan,0.0,nan,0.0,0.00,0.00,0.0
2017,1,nan,0.0,nan,0.0,0.00,0.00,0.0
2017,2,nan,0.0,nan,0.0,0.00,0.00,0.0
2017,3,nan,0.0,nan,0.0,0.00,0.00,0.0
2017,4,nan,0.0,nan,0.0,0.00,0.00,0.0
2017,5,nan,0.0,nan,0.0,0.00,0.00,0.0
2017,6,nan,0.0,nan,0.0,0.00,0.00,0.0
2017,7,nan,0.0,nan,0.0,0.00,0.00,0.0
2017,8,nan,0.0,nan,0.0,0.00,0.00,0.0
2017,9,nan,0.0,nan,0.0,0.00,0.00,0.0
2017,10,nan,0.0,nan,0.0,0.00,0.00,0.0
2017,11,nan,0.0,nan,0.0,0.00,0.00,0.0
2017,12,nan,0.0,nan,0.0,0.00,0.00,0.0
2018,1,nan,0.0,nan,0.0,0.00,0.00,0.0
2018,2,nan,0.0,nan,0.0,0.00,0.00,0.0
2018,3,nan,0.0,nan,0.0,0.00,0.00,0.0
2018,4,nan,0.0,nan,0.0,0.00,0.00,0.0
2018,5,nan,0.0,nan,0.0,0.00,0.00,0.0
2018,6,nan,0.0,nan,0.0,0.00,0.00,0.0
2018,7,nan,0.0,nan,0.0,0.00,0.00,0.0
2018,8,nan,0.0,nan,0.0,0.00,0.00,0.0
2018,9,nan,0.0,nan,0.0,0.00,0.00,0.0
2018,10,nan,0.0,nan,0.0,0.00,0.00,0.0
2018,11,nan,0.0,nan,0.0,0.00,0.00,0.0
2018,12,nan,0.0,nan,0.0,0.00,0.00,0.0
2019,1,nan,0.0,nan,0.0,0.00,0.00,0.0
2019,2,nan,0.0,nan,0.0,0.00,0.00,0.0
2019,3,nan,0.0,nan,0.0,0.00,0.00,0.0
2019,4,nan,0.0,nan,0.0,0.00,0.00,0.0
2019,5,nan,0.0,nan,0.0,0.00,0.00,0.0
2019,6,nan,0.0,nan,0.0,0.00,0.00,0.0
2019,7,nan,0.0,nan,0.0,0.00,0.00,0.0
2019,8,nan,0.0,nan,0.0,0.00,0.00,0.0
2019,9,nan,0.0,nan,0.0,0.00,0.00,0.0
2019,10,nan,0.0,nan,0.0,0.00,0.00,0.0
2019,11,nan,0.0,nan,0.0,0.00,0.00,0.0
2019,12,nan,0.0,nan,0.0,0.00,0.00,0.0
2020,1,nan,0.0,nan,0.0,0.00,0.00,0.0
2020,2,nan,0.0,nan,0.0,0.00,0.00,0.0
2020,3,nan,0.0,nan,0.0,0.00,0.00,0.0
2020,4,nan,0.0,nan,0.0,0.00,0.00,0.0
2020,5,nan,0.0,nan,0.0,0.00,0.00,0.0
2020,6,nan,0.0,nan,0.0,0.00,0.00,0.0
2020,7,nan,0.0,nan,0.0,0.00,0.00,0.0
2020,8,nan,0.0,nan,0.0,0.00,0.00,0.0
2020,9,nan,0.0,nan,0.0,0.00,0.00,0.0
2020,10,nan,0.0,nan,0.0,0.00,0.00,0.0
2020,11,nan,0.0,nan,0.0,0.00,0.00,0.0
2020,12,nan,0.0,nan,0.0,0.00,0.00,0.0
2021,1,nan,0.0,nan,0.0,0.00,0.00,0.0
2021,2,nan,0.0,nan,0.0,0.00,0.00,0.0
2021,3,nan,0.0,nan,0.0,0.00,0.00,0.0
2021,4,nan,0.0,nan,0.0,0.00,0.00,0.0
2021,5,nan,6.0,nan,6.0,0.00,0.00,6.0
2021,6,69.49246,30.0,-49.718433,30.0,907.20,0.54,30.0
2021,7,nan,7.0,nan,7.0,0.00,0.00,7.0
2021,8,nan,0.0,nan,0.0,0.00,0.00,0.0
2021,9,nan,0.0,nan,0.0,0.00,0.00,0.0
2021,10,nan,0.0,nan,0.0,0.00,0.00,0.0
2021,11,nan,0.0,nan,0.0,0.00,0.00,0.0
2021,12,nan,0.0,nan,0.0,0.00,0.00,0.0
2022,1,nan,0.0,nan,0.0,0.00,0.00,0.0
2022,2,nan,0.0,nan,0.0,0.00,0.00,0.0
2022,3,nan,0.0,nan,0.0,0.00,0.00,0.0
2022,4,nan,0.0,nan,0.0,0.00,0.00,0.0
2022,5,nan,0.0,nan,0.0,0.00,0.00,0.0
2022,6,nan,15.0,nan,15.0,0.00,0.00,15.0
2022,7,69.48333,31.0,-49.716667,31.0,909.30,0.50,31.0
2022,8,69.49136,31.0,-49.719818,31.0,908.22,0.67,31.0
2022,9,69.49217,30.0,-49.720265,30.0,908.00,0.71,30.0
2022,10,69.49216,31.0,-49.720386,31.0,908.20,0.63,31.0
2022,11,69.49214,30.0,-49.720508,30.0,907.31,0.51,30.0
2022,12,69.49213,31.0,-49.720624,31.0,907.27,0.38,31.0
2023,1,69.49211,26.0,-49.720731,26.0,907.90,1.11,26.0
2023,2,nan,0.0,nan,0.0,0.00,0.00,0.0
2023,3,nan,0.0,nan,0.0,0.00,0.00,0.0
2023,4,nan,0.0,nan,0.0,0.00,0.00,0.0
2023,5,nan,0.0,nan,0.0,0.00,0.00,0.0
2023,6,nan,0.0,nan,0.0,0.00,0.00,0.0
2023,7,nan,0.0,nan,0.0,0.00,0.00,0.0
2023,8,nan,0.0,nan,0.0,0.00,0.00,0.0
2023,9,nan,0.0,nan,0.0,0.00,0.00,0.0
2023,10,nan,0.0,nan,0.0,0.00,0.00,0.0
2023,11,nan,0.0,nan,0.0,0.00,0.00,0.0
